Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,22.242966573546287,22.29916215043368,21.93464197250979,22.26339601801017,22.26339601801017,9965440
2021-01-05,21.66406621628654,21.855520211673557,21.482064537435875,21.71173145148447,21.71173145148447,14179651
2021-01-06,22.20099814937078,22.37997042139086,22.03194042263119,22.149809279396493,22.149809279396493,12873692
2021-01-07,21.594320352720654,22.01549447516596,21.56601243658574,21.650137992517156,21.650137992517156,6193728
2021-01-08,21.947452226683897,22.073714366474974,21.77226572417953,22.019740836303363,22.019740836303363,10061354
2021-01-11,22.62018844455385,22.777795125348035,22.52795270364244,22.61344197538441,22.61344197538441,11911957
2021-01-12,23.04242502492582,23.235964333951042,22.522911821434924,23.090918865698097,23.090918865698097,6504329
2021-01-13,23.271275230529135,23.540288115634834,23.059685735698736,23.241315978484916,23.241315978484916,6777850
2021-01-14,23.03593315964865,23.183723622413382,22.924422336154272,23.12428209825908,23.12428209825908,11686269
2021-01-15,22.852254058222165,22.880230182378565,22.5577878711946,22.81690129932096,22.81690129932096,5535888
2021-01-18,23.580626440488167,23.85234756416876,23.55700025720493,23.631837452746208,23.631837452746208,12157303
2021-01-19,23.132067760336852,23.48002172725871,22.928708805375173,23.248252545051255,23.248252545051255,8918446
2021-01-20,22.598548770468167,22.839278294291322,22.50019171253886,22.683171504326737,22.683171504326737,11971631
2021-01-21,23.156091963452575,23.158395604410945,22.377542928617213,23.05611709420046,23.05611709420046,7202888
2021-01-22,22.711970930968008,22.82205311155722,22.401631225064705,22.628842827064666,22.628842827064666,11703562
2021-01-25,22.067306965290182,22.268561644641665,21.91729226625177,22.126249294961102,22.126249294961102,7552192
2021-01-26,21.433139314646397,21.523032823863847,21.341226421783077,21.37364110283771,21.37364110283771,13524405
2021-01-27,21.16104856010646,21.271065232968702,20.921696048156527,21.138098589700938,21.138098589700938,6724620
2021-01-28,21.207043554088475,21.132480838760916,20.973910815378655,21.10764665153023,21.10764665153023,10169719
2021-01-29,21.214991247480494,21.245031901342074,20.836920002983447,21.241839730710957,21.241839730710957,9830165
2021-02-01,21.776267208899874,22.153594177954457,21.71761389047706,21.73682343595122,21.73682343595122,11566692
2021-02-02,21.926552967806632,22.3466554465615,21.535821079974713,22.022674073102735,22.022674073102735,5358062
2021-02-03,21.91145802547121,22.007975272279612,21.757659532463478,21.934215355857916,21.934215355857916,12248730
2021-02-04,21.943663136682616,22.00333900455816,21.363915794078896,21.842354439174407,21.842354439174407,7077645
2021-02-05,22.129614830068448,22.35474990575379,21.92579688547008,22.120991873998925,22.120991873998925,6401471
2021-02-08,22.75815661664424,23.02702914018982,22.572201524462315,22.806533949730515,22.806533949730515,9779897
2021-02-09,22.80124875601454,23.05276623982024,22.43633142902705,22.888161752193714,22.888161752193714,6716548
2021-02-10,22.690348852397253,23.05633524282957,22.558832884626174,22.644261363098572,22.644261363098572,9952505
2021-02-11,22.151566413954683,22.13790390987051,22.078111151208358,22.119524945293477,22.119524945293477,14406751
2021-02-12,21.340997341153628,21.506586695556333,21.14727645672722,21.367934033672775,21.367934033672775,9100321
2021-02-15,21.81849861341296,21.8474867801532,21.4047695442885,21.72055166410612,21.72055166410612,7097711
2021-02-16,21.92788343573099,22.573491760278813,21.92740587680846,22.033157241239596,22.033157241239596,11095561
2021-02-17,22.30607937101449,22.793288055839486,22.18867667874994,22.34994698612118,22.34994698612118,5037361
2021-02-18,22.388090871533525,22.296865377503337,22.263259862874147,22.29421672768375,22.29421672768375,7898845
2021-02-19,23.01543005263915,23.145850551813957,22.865000124783712,23.056716460907804,23.056716460907804,13146836
2021-02-22,22.746970960660104,23.11343286578032,22.62147348107099,22.803465901213162,22.803465901213162,8463227
2021-02-23,23.34524845280263,23.37160067821413,23.004900616859153,23.33726234596111,23.33726234596111,13093068
2021-02-24,23.404909812791683,23.482555159837826,22.88340327656876,23.329368908022094,23.329368908022094,7457856
2021-02-25,22.912841002029513,23.205187421980128,22.856639214272224,23.00413365155759,23.00413365155759,6761856
2021-02-26,23.44674661364982,23.36164115648835,23.28145582465762,23.34333082377936,23.34333082377936,7341102
2021-03-01,23.655161798955437,23.62872746518417,23.37267103578072,23.585567186315856,23.585567186315856,5000037
2021-03-02,23.724801343241122,23.99922804009499,23.158445673730906,23.800665904990307,23.800665904990307,14010139
